Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7593a404e283f6268d7039b5fb5656ae075f05032d70a4414d26b6486d1f9058,2019-03,West Midlands Police,West Midlands Police,-1.872243,52.458327,On or near STONEY LANE,E01009371,Birmingham 077D,Investigation complete; no suspect identified
114e63b1a2fcc42f010359e84a2ab94f426e7f3c95a19c7a2f8eae2abf900c04,2019-03,West Midlands Police,West Midlands Police,-1.859128,52.509905,On or near Pedestrian Subway,E01009401,Birmingham 031F,Investigation complete; no suspect identified
1b4c6b0cdb3f503b08e494764187e697f346e434101c17eb00946d3d076f31a7,2019-03,West Midlands Police,West Midlands Police,-1.847131,52.442690,On or near SPRINGCROFT ROAD,E01009043,Birmingham 097B,Investigation complete; no suspect identified
a004e8e2a04d6f7b895bf4315a8a473634cbb3e01799111a44f53d8816f77aed,2019-03,West Midlands Police,West Midlands Police,-1.882569,52.460153,On or near WOODFIELD ROAD,E01009367,Birmingham 083A,Investigation complete; no suspect identified
253776216d153084a1797ce86cc097090c0e8900e3b4bf9b2beabfc7ea8b4dfa,2019-03,West Midlands Police,West Midlands Police,-1.860469,52.514554,On or near CANTERBURY CLOSE,E01009414,Birmingham 030E,Investigation complete; no suspect identified
b3aab3cb50ef53f69815ecbce3bcfe9cc7c14fde51a286e6897fd8cb5296088b,2019-03,West Midlands Police,West Midlands Police,-1.849442,52.511655,On or near OVAL ROAD,E01009400,Birmingham 031E,Investigation complete; no suspect identified
76c0a22c76c64e5b129a498416d6bd8a3722cd164b4a08234e97aa6924fe4e3d,2019-03,West Midlands Police,West Midlands Police,-1.830662,52.532765,On or near OLD BELL ROAD,E01033632,Birmingham 023F,Unable to prosecute suspect
ed5f9ce6953a68ec9213bb2fbead4dd85a44b734e7fb2ac0b07464f9876f2e05,2019-03,West Midlands Police,West Midlands Police,-1.817009,52.526191,On or near WOODCOTE ROAD,E01009100,Birmingham 025D,Investigation complete; no suspect identified
12840968ef36c2c7b588474c7dc030d8223093009f6bd4a959d41d90e4cb2564,2019-03,West Midlands Police,West Midlands Police,-1.830662,52.532765,On or near OLD BELL ROAD,E01033632,Birmingham 023F,Unable to prosecute suspect
92b8808eca66dc0803b01211fb2efc0077e41b7d0bcd86ac520a634e7427aabc,2019-03,West Midlands Police,West Midlands Police,-1.833875,52.423461,On or near SOLIHULL LANE,E01032589,Birmingham 132E,Investigation complete; no suspect identified
251900a79f35f32ee53982e35a65a7a0b416dcdcafa988cca83083f83c7ca8f2,2019-03,West Midlands Police,West Midlands Police,-1.870870,52.459961,On or near PALMERSTON ROAD,E01009368,Birmingham 077A,Investigation complete; no suspect identified
ab7b35516608e0244c4c49c79b41477fe4224670b7e35a8d0d09187515e4d835,2019-03,West Midlands Police,West Midlands Police,-1.822608,52.446144,On or near Further/Higher Educational Building,E01009015,Birmingham 089G,Investigation complete; no suspect identified
be4f3d378ea3e2e4e9aed1faadb9fbeb5dcab9ff803c66ff5c05bba1a61a8d44,2019-03,West Midlands Police,West Midlands Police,-1.862029,52.458558,On or near ANSELL ROAD,E01009373,Birmingham 082B,Unable to prosecute suspect
474296873d0e851a130d10187a0a6a7553fb964ea59b683680acf1185f897e0b,2019-03,West Midlands Police,West Midlands Police,-1.824271,52.486665,On or near COTTERILLS LANE,E01009492,Birmingham 055E,Unable to prosecute suspect
67bede4937a2fbd9faf4e399e96f49999f7392bfcc1a78a4e018a016119e02cf,2019-03,West Midlands Police,West Midlands Police,-1.880585,52.448482,On or near COPPICE ROAD,E01009385,Birmingham 092F,Investigation complete; no suspect identified
ba1141d7aebfd9d3f39aa7065e5d4fe0698152eda0648a3e52bfb243e9b13ef3,2019-03,West Midlands Police,West Midlands Police,-1.851244,52.492896,On or near TEALL ROAD,E01009489,Birmingham 051D,Unable to prosecute suspect
e940e120c8b280c3e1426548ddfe389ae3344378097f4624f604389eccdec43f,2019-03,West Midlands Police,West Midlands Police,-1.835115,52.453588,On or near BLYTHSWOOD ROAD,E01008889,Birmingham 078D,Investigation complete; no suspect identified
01512ba31bec9f1bc2b0b77c60e22ce3708e6a0c612580c9cac4bc9b2a133080,2019-03,West Midlands Police,West Midlands Police,-1.808686,52.484348,On or near LYNDON ROAD,E01009507,Birmingham 056B,Investigation complete; no suspect identified
3da0093d4c172e7d2e367447427553533342ce873d7b422c0e18590a71b13a99,2019-03,West Midlands Police,West Midlands Police,-1.811668,52.572292,On or near BIRCH CROFT ROAD,E01009428,Birmingham 004D,Investigation complete; no suspect identified
ff8430bcdac13e1abe100cdf4707ff51901f006d2c71ad7921caf583a14ca8ef,2019-03,West Midlands Police,West Midlands Police,-1.801928,52.520216,On or near CHESTER ROAD,E01009098,Birmingham 025C,Investigation complete; no suspect identified
11a1b2712de1797b460a653d1d37eb28894d06652c6f756947f08402774a3417,2019-03,West Midlands Police,West Midlands Police,-1.831555,52.461144,On or near KILN LANE,E01008887,Birmingham 078C,Investigation complete; no suspect identified
c7dde26f9fb6f915eb61699bb8aa2fbb48b23233af816a031a67c608d9a8ccd3,2019-03,West Midlands Police,West Midlands Police,-1.867350,52.446014,On or near GEOFFREY ROAD,E01009392,Birmingham 140E,Investigation complete; no suspect identified
96262d57159d628ff9270484a15e3be4b32547a2741bea2338f784b7516b3f78,2019-03,West Midlands Police,West Midlands Police,-1.833880,52.469193,On or near STARBANK ROAD,E01009326,Birmingham 066D,Investigation complete; no suspect identified
bd64ec2f8662619322cf9db48bb05ab0afc969b4d0d3984cee15fb67cfff48c8,2019-03,West Midlands Police,West Midlands Police,-1.794022,52.489987,On or near GLEBE FARM ROAD,E01009093,Birmingham 054B,Investigation complete; no suspect identified
037540eebca13065c2ca88de892bdcb747fb3e2bf4a4f7c6637fb02f0213fd4b,2019-03,West Midlands Police,West Midlands Police,-1.818194,52.524854,On or near SPRINGTHORPE GREEN,E01009009,Birmingham 025B,Investigation complete; no suspect identified
71a244375ce21290033807bea1fdca4bb154e24aee1eadfdb04750525cf06167,2019-03,West Midlands Police,West Midlands Police,-1.794022,52.489987,On or near GLEBE FARM ROAD,E01009093,Birmingham 054B,Investigation complete; no suspect identified
216c4909135672a8154d6ff13eb46d1ac9418c2c4fbc2f984a537a75f32d6338,2019-03,West Midlands Police,West Midlands Police,-1.818194,52.524854,On or near SPRINGTHORPE GREEN,E01009009,Birmingham 025B,Investigation complete; no suspect identified
a2b85c7cc039d9bb1e94670634862c2164f977fd62f8d9e1ac0fea9ff2e7328d,2019-03,West Midlands Police,West Midlands Police,-1.786291,52.547617,On or near FOX HOLLIES ROAD,E01009434,Birmingham 012A,Investigation complete; no suspect identified
3ba4ab33208a809fed22d593b4295648bafefe33d02325263a9ea039f81da64f,2019-03,West Midlands Police,West Midlands Police,-1.853639,52.521028,On or near CITY VIEW,E01033630,Birmingham 031H,Investigation complete; no suspect identified
7474d858b785a0e9d1a5b2b17f0526e4b597785ebbff146522a410efebd85a1b,2019-03,West Midlands Police,West Midlands Police,-1.826054,52.430372,On or near ORMSBY GROVE,E01009024,Birmingham 103D,Investigation complete; no suspect identified
59a99e689423cec5f2d93b6cf31978e68ea74c01f9fc09f3a9a6bff3722f0c50,2019-03,West Midlands Police,West Midlands Police,-1.795176,52.485755,On or near CHURCH LANE,E01009311,Birmingham 054E,Unable to prosecute suspect
e417dd9c2bb417cc30e2b989a50ba676b559c90755b9663048cee98f30399f5d,2019-03,West Midlands Police,West Midlands Police,-1.793624,52.474425,On or near PARTRIDGE ROAD,E01009516,Birmingham 062C,Investigation complete; no suspect identified
2651e49b2e805e0de0bd72457d1c179e8a5ccdf3497dd7ee1957bc067a2f8400,2019-03,West Midlands Police,West Midlands Police,-1.776708,52.451092,On or near Petrol Station,E01009320,Birmingham 081F,Investigation complete; no suspect identified
c4f29adfd6c775852820e97b809221c882ce32c30602ad3442501be710b68b9f,2019-03,West Midlands Police,West Midlands Police,-1.808374,52.502013,On or near STOW GROVE,E01009084,Birmingham 042A,Investigation complete; no suspect identified
8f7f8a1b8d6fbf63203d175a6363c0306e9f96503baf0a83256164c4b258a43c,2019-03,West Midlands Police,West Midlands Police,-1.795176,52.485755,On or near CHURCH LANE,E01009311,Birmingham 054E,Unable to prosecute suspect
635cc6764d2ce5d3a06cb63bb0ec699035d9b1564d72a450ba0e66425d7d33b6,2019-03,West Midlands Police,West Midlands Police,-1.831709,52.490217,On or near WOODWELLS ROAD,E01009487,Birmingham 044F,Investigation complete; no suspect identified
2add907244cc0ee2c785ba53926245940c483cbf24cabf167f69d9f85629216a,2019-03,West Midlands Police,West Midlands Police,-1.788504,52.485941,On or near KITT'S GREEN ROAD,E01009311,Birmingham 054E,Investigation complete; no suspect identified
9c1fc73b860995e59e6db7a86a62a4e12bca28fbd4e969aae57968ebfc2c6746,2019-03,West Midlands Police,West Midlands Police,-1.795082,52.569496,On or near SENTRY WAY,E01009448,Birmingham 005D,Investigation complete; no suspect identified
89e9b8620781c15a92dcf1a912d174d6999d10cec856c93e74f89c786b4ae5be,2019-03,West Midlands Police,West Midlands Police,-1.812094,52.507053,On or near OXPIECE DRIVE,E01009079,Birmingham 038A,Unable to prosecute suspect
369250335760f77034a48976179253737b070be610dfdb2430dcf2f2f7ab3694,2019-03,West Midlands Police,West Midlands Police,-1.798467,52.516560,On or near Petrol Station,E01009101,Birmingham 029D,Unable to prosecute suspect
2f89dd55beb0e57916a0e26083cb42774baf10502db743689c9f30d62e389f87,2019-03,West Midlands Police,West Midlands Police,-1.798467,52.516560,On or near Petrol Station,E01009101,Birmingham 029D,Suspect charged
97f8053db4aeef1f7d10fdd58b891de104a44397805909e7fdf6054222ed3966,2019-03,West Midlands Police,West Midlands Police,-1.877676,52.451967,On or near BIRCHWOOD ROAD,E01033648,Birmingham 084F,Unable to prosecute suspect
5d09501defd013a970d7753d494a018a8acd665797cbf6eb3b48b20113341800,2019-03,West Midlands Police,West Midlands Police,-1.858308,52.549675,On or near Supermarket,E01009473,Birmingham 010E,Investigation complete; no suspect identified
02110c444a84b9ae3421effb3d591131ca8d511a78c290a0315158c433bae677,2019-03,West Midlands Police,West Midlands Police,-1.797531,52.518150,On or near LANARK CROFT,E01009101,Birmingham 029D,Suspect charged
e5aacb09568092030bead1cba7985f41e1ba6f34187cdcadf125b00b6fcdb4e1,2019-03,West Midlands Police,West Midlands Police,-1.858308,52.549675,On or near Supermarket,E01009473,Birmingham 010E,Investigation complete; no suspect identified
79099a04d8bbba8cb2abf97f5ed800af8ad721a721090d1862889c5b09a92e9d,2019-03,West Midlands Police,West Midlands Police,-1.846124,52.436270,On or near WELBY ROAD,E01009045,Birmingham 097D,Unable to prosecute suspect
b36f720c9435e00a68be9008c034d86d68c17417353d6a613040e847e63a9a30,2019-03,West Midlands Police,West Midlands Police,-1.819232,52.555726,On or near COLES LANE,E01009451,Birmingham 009B,Investigation complete; no suspect identified
f77865ab651bcae74faa7ec2b9d5da2d9ef431d8ade39db977eb9e989f86199b,2019-03,West Midlands Police,West Midlands Police,-1.788823,52.453182,On or near LYNDON ROAD,E01009315,Birmingham 081A,Investigation complete; no suspect identified
6a49da4142c20da90fbbc05a291480ee87e592ac999d42ee7503ce0a148232ae,2019-03,West Midlands Police,West Midlands Police,-1.858308,52.549675,On or near Supermarket,E01009473,Birmingham 010E,Investigation complete; no suspect identified
1f981439ecb5dfc00d91d686479cfb82bef045946a0a62546ca442d38ec7117d,2019-03,West Midlands Police,West Midlands Police,-1.822120,52.527134,On or near GRANGE ROAD,E01009003,Birmingham 018B,Investigation complete; no suspect identified
a46108e8f463b751efb9e8187298237a072f91cd1bff5ce46e11bd5cd99126ab,2019-03,West Midlands Police,West Midlands Police,-1.859025,52.514373,On or near ROSEWOOD DRIVE,E01009414,Birmingham 030E,Unable to prosecute suspect
a49c9c5d26eed95ad786a9ae99edd2bf196f5fa86b6e9a9e748a4ffcec25ffd2,2019-03,West Midlands Police,West Midlands Police,-1.872826,52.455064,On or near Shopping Area,E01009397,Birmingham 077E,Investigation complete; no suspect identified
35595ae1cd9aaf6d54265ea8b1b8f941661429fbf21f7af4377ad14ffbdb25bc,2019-03,West Midlands Police,West Midlands Police,-1.825896,52.511524,On or near WOOD LANE,E01009102,Birmingham 028D,Investigation complete; no suspect identified
60f9787196e3841a030bc079e3b334c5c3166dc2b9673b44098fb17fc7bc171e,2019-03,West Midlands Police,West Midlands Police,-1.823595,52.449562,On or near SHERBOURNE ROAD,E01008889,Birmingham 078D,Investigation complete; no suspect identified
05fc044cb5cbf1d7fdd8ee95cdd16c646720e9ab5829ed404a9f237640866b11,2019-03,West Midlands Police,West Midlands Police,-1.793563,52.569268,On or near YEOMANRY CLOSE,E01009450,Birmingham 012E,Investigation complete; no suspect identified
bc098bc0a53f129474ab05d690a66fe69f291108aa8783c8af10e71e577e20d1,2019-03,West Midlands Police,West Midlands Police,-1.845940,52.446743,On or near CLIFFORD ROAD,E01009014,Birmingham 090A,Unable to prosecute suspect
81279badfa7c345a32d8b330b3921aed84ccdc86306eb01a06215375514d9243,2019-03,West Midlands Police,West Midlands Police,-1.876296,52.461702,On or near LARCHES STREET,E01009371,Birmingham 077D,Investigation complete; no suspect identified
8b825d555bbff54d4012f89076f12c3464f47ee8b4ab2c0570a753b14f61ea83,2019-03,West Midlands Police,West Midlands Police,-1.772397,52.459723,On or near PARKDALE ROAD,E01009317,Birmingham 081C,Investigation complete; no suspect identified
1cab7ecd19fc4a9205704f85dde9c79316f72486000efd17c9d37c88edc2fd7c,2019-03,West Midlands Police,West Midlands Police,-1.852571,52.496628,On or near ATTWOOD CLOSE,E01009482,Birmingham 048C,Investigation complete; no suspect identified
c8192c999fdd7014d8ee6b36c915321f9c4f3b1243fe4ba7da345686649b575f,2019-03,West Midlands Police,West Midlands Police,-1.764023,52.500980,On or near HURST LANE,E01010124,Solihull 003D,Investigation complete; no suspect identified
53562cc71ce794cbbb550a0c880cb99763c6b120cf327a79bc74208610b15818,2019-03,West Midlands Police,West Midlands Police,-1.880736,52.452384,On or near NEWPORT ROAD,E01033648,Birmingham 084F,Suspect charged
8e10a33e1834593752de869943c24da32aa1576e7572e2825aa3b547e1a723c6,2019-03,West Midlands Police,West Midlands Police,-1.843406,52.418673,On or near FALLOWFIELD AVENUE,E01009039,Birmingham 132A,Investigation complete; no suspect identified
6febe2417b171ea89a875df1cefab9a17fd96dc6ebce6f3a0575a5eb50f6d009,2019-03,West Midlands Police,West Midlands Police,-1.864075,52.434530,On or near MEADOW VIEW,E01009176,Birmingham 105E,Investigation complete; no suspect identified
d5b4d111588894069628d12cc0c95339ca3893fcbd2ad3d01101af739f897ca7,2019-03,West Midlands Police,West Midlands Police,-1.894544,52.437887,On or near FINDLAY ROAD,E01009188,Birmingham 092D,Investigation complete; no suspect identified
7c3d63b3136cfa52df3f57fb68fcaa1a1c74a918870e90294fa627f2406896cf,2019-03,West Midlands Police,West Midlands Police,-1.767173,52.498694,On or near BRANDON PLACE,E01009304,Birmingham 046A,Investigation complete; no suspect identified
72446b4f09bbe32f34836f6608c09520591699daa3916d2dc71b15463dca3279,2019-03,West Midlands Police,West Midlands Police,-1.841591,52.469788,On or near HEATHER ROAD,E01009335,Birmingham 139G,Unable to prosecute suspect
96d2182e0f143f60de8d13aef5b77406a35f274bce9cd259ada3ef5c0c628832,2019-03,West Midlands Police,West Midlands Police,-1.837025,52.490306,On or near SUNNYDENE,E01009488,Birmingham 051C,Unable to prosecute suspect
4038fc4f50dc948c72015b11d00e8c56d5ef39b84904f42d2bdd862b37ae3376,2019-03,West Midlands Police,West Midlands Police,-1.805104,52.518477,On or near Petrol Station,E01009098,Birmingham 025C,Suspect charged
2794ec5c4c40898e2e56aa111519dacae94bafa98aeea8bab422f51909211690,2019-03,West Midlands Police,West Midlands Police,-1.889055,52.438727,On or near ASHFIELD ROAD,E01009188,Birmingham 092D,Investigation complete; no suspect identified
8b3c981fb75b7d3c3e7d565cbcd30cb925da731ea97ca2666f376b03a0712801,2019-03,West Midlands Police,West Midlands Police,-1.833482,52.426238,On or near HARLOW GROVE,E01009035,Birmingham 108C,Unable to prosecute suspect
e3a2fc76ddf0d63ae21fc4e96767d17c4d7d0da8f02359fc11403e543f3ba582,2019-03,West Midlands Police,West Midlands Police,-1.833482,52.426238,On or near HARLOW GROVE,E01009035,Birmingham 108C,Unable to prosecute suspect
0d701e02e8c8571a8e3135935bd7931622fc23c6bde8f652e50491a4d84b29f1,2019-03,West Midlands Police,West Midlands Police,-1.877480,52.528229,On or near IPSLEY GROVE,E01009125,Birmingham 022C,Unable to prosecute suspect
25d3552302d7bde29974c16513565766e867f99629c9cb503b3d9de1e2606614,2019-03,West Midlands Police,West Midlands Police,-1.842641,52.464170,On or near Supermarket,E01009335,Birmingham 139G,Investigation complete; no suspect identified
6addd9abe8d34905d6d45c26a671af22b06bb9604cbba7dc3c7abb14c82ad86a,2019-03,West Midlands Police,West Midlands Police,-1.861832,52.455672,On or near WARWICK ROAD,E01033643,Birmingham 082F,Investigation complete; no suspect identified
26497dfbfbef77da56beb8812f95a35bc04e8cfbe8c454cb287848ddd86e3b03,2019-03,West Midlands Police,West Midlands Police,-1.874486,52.539184,On or near WIMPOLE GROVE,E01009137,Birmingham 011G,Investigation complete; no suspect identified
7e218d9fcc3cfa1d2d7310739ca55699bf970450b92b8d50d76f3df02f8d8b73,2019-03,West Midlands Police,West Midlands Police,-1.867169,52.452415,On or near BELVIDERE GARDENS,E01009382,Birmingham 140C,Investigation complete; no suspect identified
100e2e503e5487096fef22f35a28bf7e748645ba213545d9eeda4fff2f8385a9,2019-03,West Midlands Police,West Midlands Police,-1.820431,52.449476,On or near SHERBOURNE ROAD,E01008894,Birmingham 089E,Suspect charged
4f19643a8a25221f5781b469e1f1046dace44906b5c11108677a4c380ad9765a,2019-03,West Midlands Police,West Midlands Police,-1.820431,52.449476,On or near SHERBOURNE ROAD,E01008894,Birmingham 089E,Suspect charged
ca972c23ab0d3e80f658b10a844875cba97842d294181ff0b4dec905dca9b794,2019-03,West Midlands Police,West Midlands Police,-1.859962,52.539501,On or near FARDON WAY,E01009135,Birmingham 010A,Unable to prosecute suspect
91c4c41d0e70451cffa5a59cbbd1af62d3da172e37e170000e8d2db4990c1a69,2019-03,West Midlands Police,West Midlands Police,-1.867246,52.456253,On or near WEATHEROAK ROAD,E01009396,Birmingham 082D,Investigation complete; no suspect identified
5ef39e9b20a6c24c1f3f0bfb9dc50f3735c0c229f78c3145488617a6f90dc0b3,2019-03,West Midlands Police,West Midlands Police,-1.850948,52.453762,On or near MANOR FARM ROAD,E01009340,Birmingham 140B,Investigation complete; no suspect identified
0be304d86a06791ebda835928769ada76a964195e5b22e48d5d3ffd8315a017d,2019-03,West Midlands Police,West Midlands Police,-1.808569,52.467060,On or near Supermarket,E01009521,Birmingham 067E,Investigation complete; no suspect identified
